Time,Angle,Distance
13:12:37.13423, 324.34, 0.00, 
13:12:37.13424, 325.64, 0.00, 
13:12:37.13425, 326.94, 0.00, 
13:12:37.13430, 328.25, 0.00, 
13:12:37.13431, 329.56, 0.00, 
13:12:37.13431, 330.91, 0.00, 
13:12:37.13432, 332.20, 0.00, 
13:12:37.13433, 333.50, 0.00, 
13:12:37.13434, 334.81, 0.00, 
13:12:37.13435, 336.11, 0.00, 
13:12:37.13440, 337.41, 0.00, 
13:12:37.13440, 338.70, 0.00, 
13:12:37.13441, 340.00, 0.00, 
13:12:37.13442, 341.30, 0.00, 
13:12:37.13443, 336.31, 0.00, 
13:12:37.13444, 337.53, 0.00, 
13:12:37.13444, 345.20, 0.00, 
13:12:37.13445, 346.50, 0.00, 
13:12:37.13450, 341.14, 0.00, 
13:12:37.13451, 349.09, 0.00, 
13:12:37.13452, 350.39, 0.00, 
13:12:37.13452, 344.53, 0.00, 
13:12:37.13453, 345.86, 1670.75, 
13:12:37.13454, 347.14, 1664.75, 
13:12:37.13455, 349.22, 0.00, 
13:12:37.13500, 356.84, 0.00, 
13:12:37.13501, 350.94, 0.00, 
13:12:37.13501, 26.59, 0.00, 
13:12:37.13535, 27.87, 969.25, 
13:12:37.13540, 29.23, 968.50, 
13:12:37.13541, 30.52, 972.25, 
13:12:37.13542, 31.81, 978.25, 
13:12:37.13542, 33.11, 984.25, 
13:12:37.13543, 34.34, 991.50, 
13:12:37.13544, 35.72, 1002.50, 
13:12:37.13545, 37.02, 996.25, 
13:12:37.13550, 38.38, 990.25, 
13:12:37.13551, 39.59, 1010.75, 
13:12:37.13551, 40.84, 0.00, 
13:12:37.13552, 42.17, 0.00, 
13:12:37.13553, 50.09, 0.00, 
13:12:37.13554, 51.39, 0.00, 
13:12:37.13555, 52.70, 0.00, 
13:12:37.13555, 54.00, 0.00, 
13:12:37.14000, 55.30, 0.00, 
13:12:37.14001, 49.14, 0.00, 
13:12:37.14002, 50.44, 2691.50, 
13:12:37.14003, 51.73, 2726.25, 
13:12:37.14003, 60.50, 0.00, 
13:12:37.14004, 54.63, 0.00, 
13:12:37.14005, 55.55, 0.00, 
13:12:37.14010, 56.83, 0.00, 
13:12:37.14011, 58.13, 3475.25, 
13:12:37.14012, 59.41, 3579.25, 
13:12:37.14012, 60.77, 0.00, 
13:12:37.14013, 62.03, 0.00, 
13:12:37.14014, 63.36, 0.00, 
13:12:37.14015, 64.66, 3330.00, 
